,A16,A4,,A4,A16,,,,H7,H7,,,,,,H7,C9,C6,C6,,,D4,D4,D4,D4,D4,D4,D4,,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,C9,,
A16,A4,A4,A16,A16,,A16,,,H7,H7,,,,,,,C6,C6,,,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,C9,C6,
A16,,,A16,A16,A16,A16,,,H7,H7,,,,,,H7,C9,C6,C6,,,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,B15,,
A16,A4,A4,A16,A16,,A16,,H7,H7,H7,,,,,,,C6,C6,B15,,C6,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,B15,
,A16,A4,,A4,A16,,,H7,H7,H7,,,,,,H7,C9,B15,C9,,,D4,D4,D4,,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,,
,,A16,A16,A16,,,,H7,H7,,,,,,,,B15,,B10,,B15,D4,D4,D4,,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,H7,B15,
,,,,,,,,H7,H7,,,,,,,H7,C6,,C6,,,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,D4,H7,,
,,,,,,,H7,H7,H7,,,,,,,,B15,C9,B10,,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,,
,,,,,,,H7,,H7,,,,,,,H7,B15,B15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,H7,,H7,H7,,H7,,,,,B15,B15,,,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,,H7,H7
,,,,,,,H7,H7,H7,H7,,H7,,,,,,,,,,H7,,H7,H7,H7,H7,H7,H7,H7,H7,H7,,H7,H7,H7,H7,H7,H7,H7,,H7,H7,H7,H7,H7,H7,H7,,H7,
