,,,,H18,H18,H18,,,,,A20,A20,A20,A20,,,,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,B3,,,,,,,,C23,C23,C23,C23,,
,,,,H18,H18,H18,,,,,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,A20,B5,,,,,,,,,H18,H18,H18,H18,
D17,D17,B5,,,,,,,,,,,B15,,B15,,B15,,B15,,,,,,,,,,,,,,B15,,B15,,B15,,,,,,C23,H18,H18,H18,H18,H18,H18,H18,
,A20,,,,,,H18,H18,C23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C23,H18,H18,C23,H18,H18,H18,H18,H18,H18,H18,H18,
A20,C2,C2,,,,H18,H18,H18,D17,C23,,,,,,,H18,D17,H18,,,,,,,,,,,,,,,,,,,C23,H18,H18,H18,H18,C23,H18,H18,H18,H18,H18,H18,D17,
,B3,,,,H18,H18,,C23,H18,H18,,,,,,H18,D17,H18,C23,C23,,,,,,,,,,,,,C23,H18,H18,,C23,C23,C23,H18,H18,C23,D17,D17,D17,D17,D17,,D17,D17,D17
B3,G19,G19,,H18,H18,C23,,H18,H18,H18,,,,,H18,C23,,,,C23,C23,,,,,,,,,,,C23,C23,C23,H18,H18,C23,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,,D17,D17,D17
,A20,,,H18,,C23,,H18,H18,,,,,,C23,H18,H18,C23,C23,H18,C23,,,,C23,C23,C23,H18,H18,,C23,C23,D17,D17,D17,D17,D17,C23,D17,D17,D17,D17,D17,D17,D17,D17,D17,,D17,D17,
A20,A20,A20,,,H18,H18,C23,H18,H18,,,,,H18,H18,H18,,C23,H18,D17,,,C23,H18,C23,C23,C23,H18,H18,H18,C23,D17,C23,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,
,A20,G19,A20,,,H18,H18,C23,H18,H18,,H18,H18,H18,H18,H18,C23,C23,,,,C23,C23,C23,C23,C23,C23,C23,C23,C23,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,
A20,G19,A20,G19,G19,,,,,,H18,H18,H18,,,,C23,C23,,,,,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,
,G19,G19,G19,,,,,,,,,,,,,,,,,,,,D17,D17,D17,,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,
A20,G19,,G19,G19,,,,,,,,,,,,,,B8,B8,,,,D17,D17,D17,,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,
,,,,,,,,,,,,,,,,,B8,B5,B5,B5,,,D17,D17,D17,,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,
,,B3,B3,B5,B8,,,,C2,B5,B5,B8,,,,B8,B3,B8,B3,B3,B3,,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,
,B8,A20,A20,A20,B3,B5,B8,A20,B5,C2,B8,C2,B5,B5,B5,C2,B8,B3,C2,B8,B3,,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,D17,
B8,A20,,A20,,A20,,B3,,B8,,B3,,B3,,C2,,B3,,B3,,B3,,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,
,,,,,,,,,,,,,,,,,,,,,,,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,
,,,,,,,,,,,,,,,,,,,,,,,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,B3,,,,B3,B3,B3,
