,,C13,H5,,,,,,,,,H2,H2,H2,,,,,,,,,,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,,,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2
,,H2,G11,H5,H2,,,,,,H2,H2,,H2,H2,,,,,,,,,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2
,,H2,C6,G11,G11,H5,H5,H5,,H2,H2,H2,,H2,H2,H2,,,,,,,,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2,H2
,,D4,D4,C6,G11,G11,G11,G11,H2,H2,H2,H2,H2,H2,H2,H2,H2,,,,,,,,,,,,,,,,,,,,H2,H2,,,,,,,,H2,,,,,
,,C8,C13,H2,C13,,,,H2,H2,H2,C13,C6,H2,H2,H2,H2,H2,H2,G11,,,,,,,,G11,G11,,,,,,,,,,,,,,,,,,,,,,
,,H2,,,H2,H2,H2,H2,H2,H2,H2,H2,C13,C6,C13,C8,H2,C6,C13,H19,G11,,,,G11,G11,G11,H2,H2,C13,,,,,,,,,H2,,,H2,,,,,,C13,C13,C13,
,,H2,H2,H2,H2,H2,C6,H2,H2,C6,C13,H2,C13,C13,C8,C13,C13,C8,C8,C8,C8,G11,G11,G11,H2,H2,H2,C13,C13,,,,,,,,,,H2,H2,H2,H2,H2,,,,,H2,H2,H2,H2
,,C8,H2,C8,H2,H2,H2,C13,H2,H2,C6,C13,C13,H2,D4,C8,G11,H5,H2,H2,D4,C8,C6,C6,C13,,,C8,C8,,,,,,,,,H2,H2,H2,H2,H2,H2,H2,,,,,,,
,,C8,C8,C8,H2,C13,C13,H2,H2,C13,C6,C8,C6,C13,,,C8,G11,G11,H5,H5,C8,C8,C8,C8,C8,C8,C8,D4,,,,,,,,,,H2,,,H2,C13,C13,H2,H2,,,,,
,,D4,C8,H2,C13,C8,C8,C6,C13,C6,H2,C6,D4,C6,C13,H2,C8,C8,C8,G11,G11,G11,G11,G11,G11,G11,H19,H19,H19,C13,,H2,H2,H2,,,,,,,H2,C13,,,C6,C13,H2,H2,,,
,,C8,C8,D4,C8,C8,D4,C8,H2,C6,C6,H2,C6,D4,D4,H2,H2,C8,C8,C8,H5,H5,H19,H19,H19,H19,C13,C13,C6,,,,,,,,,,,,,,,,,H2,C6,C6,H2,,
,,,C8,D4,,,,,,,H2,C13,,,,,,,,H19,H19,,,,,,C6,C6,,,,,,,,,,,,,,,,,,C6,C8,,C13,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,H2,H2,,C8,,D4,,C8,,H2,,C8,,C13,,C6,D4,D4,D4,,H2,,H19,,C13,C13,C13,,C6,,C6,C6,,,,
,,,,,,,,,,,,,,,,,,,C8,C8,D4,C8,C8,D4,H2,C6,C8,H2,C13,C13,C6,,,D4,H2,H2,H19,H19,H19,C13,,C13,C6,C6,C6,C6,,,,,
,,,,,,,,,,,,,,,,,,D4,C8,,,C8,C8,D4,H2,C6,C8,,,C13,C6,D4,D4,D4,H2,H2,,,H19,C13,C13,C13,C6,,,C6,C6,,H2,H2,H2
H2,C13,,,,,,,,,,H2,H2,H2,,,,,,C8,C8,D4,,,D4,H2,C6,C8,,,C13,C6,D4,D4,D4,H2,H2,,,H19,C13,C13,C13,C6,C6,,C6,,,,,
,H2,,,,,,,,,H2,H2,,H2,H2,,,,,C8,,D4,,,D4,H2,C6,C8,H2,C13,C13,C6,,,D4,H2,H2,H19,H19,H19,,C13,,C6,C6,C6,C6,C6,,,,
H2,H2,C6,,,,,,,H2,H2,H2,,H2,H2,H2,,,,C8,C8,D4,C8,C8,D4,H2,,,H2,,C13,C6,D4,D4,D4,H2,H2,,,H19,,C13,,C6,,C6,,C6,,H2,H2,H2
,H2,H2,C6,,,,,H2,H2,H2,H2,C13,H2,C13,H2,H2,,,C8,C8,D4,C8,C8,D4,H2,C6,C8,H2,C13,C13,C6,D4,D4,D4,H2,H2,H19,H19,H19,C13,C13,C13,C6,,C6,,C6,,H2,H2,
C8,C8,C13,H2,H2,,,,H2,H2,H2,,,C13,H2,C13,H2,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,H2,,,H2,H2,H2,H2,H2,H2,H2,H2,,,,H2,H2,,,,,,,,,,,H2,H2,C13,,,,,,,,,,H2,,,,,,,,,C13,C13,C6,C6
,H2,H2,H2,H2,H2,C6,H2,H2,C6,C13,H2,H2,,,,,C8,C8,C8,C8,,,,H2,H2,H2,C13,C13,,,,,,,,,,H2,H2,H2,H2,,,,,,,C6,,C6,
H2,C8,H2,C8,H2,H2,H2,C13,H2,H2,C6,C13,C13,H2,D4,C8,C8,H5,H2,H2,D4,C8,C6,C6,C13,,,C8,C8,C8,,,,,,,,,,H2,,,,,,,,,,,,
H2,C8,C8,C8,H2,C13,C13,H2,H2,C13,C6,C8,C6,C13,,,C8,G11,G11,H5,H5,C8,C8,C8,C8,C8,C8,C8,D4,,,,,,,,,,H2,H2,H2,H2,,,,,H2,H2,H2,H2,,
,H2,C8,H2,C13,C8,C8,C6,C13,C6,H2,C6,D4,C6,C13,H2,C8,C8,C8,G11,G11,G11,G11,G11,G11,G11,H19,H19,H19,,,,,,,,,,,H2,,,,,,,H2,H2,H2,H2,,
,C8,C8,D4,C8,C8,D4,C8,H2,C6,C6,H2,C6,D4,D4,H2,H2,C8,C8,C8,H5,H5,H19,H19,H19,H19,C13,C13,C6,,,,,,,,,,H2,H2,H2,H2,,,,,,,,,,
,,,,C8,C8,,,,,H2,C13,,,,,,,,H19,H19,,,,,,,C6,,,,,,,,,,,,,,,,,,,,,,,,
